year,section,SA_4,imp_exp,partner_code,tradevalue
2017,6,2921,1,699,7162840
2017,6,2921,1,703,4413200
2017,6,2921,1,842,35326200
2017,6,2921,2,276,4328340
2017,6,2921,2,392,730157
2017,6,2921,2,410,473223
2017,6,2921,2,724,5618220
2017,6,2921,2,76,3384850
2017,6,2921,2,842,18278000
2017,6,2922,1,156,61634300
2017,6,2922,1,251,2617010
2017,6,2922,1,276,7901370
2017,6,2922,1,380,3472510
2017,6,2922,1,490,2666810
2017,6,2922,1,528,2701820
2017,6,2922,1,699,17187700
2017,6,2922,1,724,17498700
2017,6,2922,1,757,20842800
2017,6,2922,1,76,6122480
2017,6,2922,1,826,2979760
2017,6,2922,1,842,96236200
2017,6,2922,2,124,2320260
2017,6,2922,2,152,565431
2017,6,2922,2,156,5248110
2017,6,2922,2,170,555015
2017,6,2922,2,188,336803
2017,6,2922,2,32,1680720
2017,6,2922,2,56,8836920
2017,6,2922,2,724,3717700
2017,6,2922,2,842,5767640
2017,6,2923,1,156,3957560
2017,6,2923,1,208,470465
2017,6,2923,1,246,943490
2017,6,2923,1,276,584717
2017,6,2923,1,32,2891420
2017,6,2923,1,376,1261080
2017,6,2923,1,380,2131210
2017,6,2923,1,528,460241
2017,6,2923,1,56,348417
2017,6,2923,1,699,356978
2017,6,2923,1,76,639564
2017,6,2923,1,842,18878100
2017,6,2923,2,170,640661
2017,6,2923,2,842,9101200
2017,6,2924,1,156,27503200
2017,6,2924,1,251,1195520
2017,6,2924,1,276,5457130
2017,6,2924,1,376,1357520
2017,6,2924,1,380,1132280
2017,6,2924,1,392,4912070
2017,6,2924,1,458,1024590
2017,6,2924,1,490,921356
2017,6,2924,1,528,1029760
2017,6,2924,1,699,19673200
2017,6,2924,1,724,1522400
2017,6,2924,1,826,1814840
2017,6,2924,1,842,16189200
2017,6,2924,2,170,58181
2017,6,2924,2,276,42229
2017,6,2924,2,320,143327
2017,6,2924,2,604,44107
2017,6,2924,2,76,300343
2017,6,2924,2,842,623473
2017,6,2925,1,156,4862320
2017,6,2925,1,251,37141500
2017,6,2925,1,392,2129310
2017,6,2925,1,410,4108010
2017,6,2925,1,579,2255330
2017,6,2925,1,699,6816850
2017,6,2925,1,76,1015200
2017,6,2925,1,842,707286
2017,6,2925,2,222,10555
2017,6,2925,2,842,153874
2017,6,2926,1,156,11179900
2017,6,2926,1,380,5349990
2017,6,2926,1,392,2403410
2017,6,2926,1,490,2044170
2017,6,2926,1,699,13533300
2017,6,2926,1,76,41180400
2017,6,2926,1,842,85601200
2017,6,2926,2,170,119210
2017,6,2926,2,32,237769
2017,6,2926,2,699,655483
2017,6,2926,2,76,779290
2017,6,2926,2,842,2177380
2017,6,2927,1,156,4855730
2017,6,2927,1,360,90783
2017,6,2927,1,410,144610
2017,6,2927,1,699,828897
2017,6,2927,1,842,656606
2017,6,2927,2,188,28491
2017,6,2927,2,320,30766
2017,6,2928,1,156,1145670
2017,6,2928,1,276,273414
2017,6,2928,1,392,312713
2017,6,2928,1,410,72548
2017,6,2928,1,699,113422
2017,6,2928,1,757,1495800
2017,6,2928,1,842,1191980
2017,6,2928,2,842,371623
2017,6,2929,1,156,5829010
2017,6,2929,1,276,1509060
2017,6,2929,1,348,8117420
2017,6,2929,1,392,15497800
2017,6,2929,1,410,5179610
2017,6,2929,1,842,96830900
2017,6,2929,2,188,13206
2017,6,2929,2,320,223582
2017,6,2929,2,842,298547
2017,6,2930,1,156,57428300
2017,6,2930,1,251,8025490
2017,6,2930,1,392,6431870
2017,6,2930,1,490,5045160
2017,6,2930,1,56,10935100
2017,6,2930,1,699,10063200
2017,6,2930,1,724,3626740
2017,6,2930,1,842,65120400
2017,6,2930,2,152,653864
2017,6,2930,2,156,445122
2017,6,2930,2,76,353736
2017,6,2930,2,842,11412200
2017,6,2931,1,124,8048460
2017,6,2931,1,156,21863300
2017,6,2931,1,276,2790060
2017,6,2931,1,392,6118000
2017,6,2931,1,490,1443190
2017,6,2931,1,699,1405390
2017,6,2931,1,826,1116250
2017,6,2931,1,842,50717500
2017,6,2931,2,170,140161
2017,6,2931,2,188,10444
2017,6,2931,2,320,114120
2017,6,2931,2,604,26970
2017,6,2931,2,842,367818
2017,6,2932,1,156,63737000
2017,6,2932,1,208,5102680
2017,6,2932,1,276,7374870
2017,6,2932,1,380,6218950
2017,6,2932,1,699,15089000
2017,6,2932,1,724,9956150
2017,6,2932,1,757,12487100
2017,6,2932,1,826,5069740
2017,6,2932,1,842,29154700
2017,6,2932,2,156,1724460
2017,6,2932,2,170,2080380
2017,6,2932,2,360,1969920
2017,6,2932,2,724,4219110
2017,6,2932,2,76,37810400
2017,6,2932,2,842,3000140
2017,6,2933,1,156,145257000
2017,6,2933,1,251,39654900
2017,6,2933,1,276,26098900
2017,6,2933,1,372,15855000
2017,6,2933,1,380,28029400
2017,6,2933,1,392,10415500
2017,6,2933,1,56,9961500
2017,6,2933,1,699,96029300
2017,6,2933,1,724,18497700
2017,6,2933,1,757,11822700
2017,6,2933,1,826,16800900
2017,6,2933,1,842,41272100
2017,6,2933,2,124,56822600
2017,6,2933,2,156,13658300
2017,6,2933,2,170,13237200
2017,6,2933,2,251,4492950
2017,6,2933,2,392,19205800
2017,6,2933,2,56,2283900
2017,6,2933,2,699,8507510
2017,6,2933,2,724,8709810
2017,6,2933,2,757,2090960
2017,6,2933,2,76,1772950
2017,6,2933,2,842,40792300
2017,6,2934,1,156,96684700
2017,6,2934,1,276,8531490
2017,6,2934,1,380,14673800
2017,6,2934,1,392,5353350
2017,6,2934,1,56,5716420
2017,6,2934,1,699,38473900
2017,6,2934,1,705,3428760
2017,6,2934,1,724,5661300
2017,6,2934,1,757,8966680
2017,6,2934,1,842,136445000
2017,6,2934,2,276,2577140
2017,6,2934,2,392,1998220
2017,6,2934,2,458,1750180
2017,6,2934,2,699,21819700
2017,6,2934,2,724,5174020
2017,6,2934,2,76,3791350
2017,6,2934,2,792,1725410
2017,6,2934,2,842,77136000
2017,6,2935,1,156,5452140
2017,6,2935,1,276,1543880
2017,6,2935,1,32,314304
2017,6,2935,1,376,603391
2017,6,2935,1,380,731531
2017,6,2935,1,410,271848
2017,6,2935,1,699,12479500
2017,6,2935,1,724,2138110
2017,6,2935,1,842,2694910
2017,6,2935,2,842,294135
2017,6,2936,1,156,57748800
2017,6,2936,1,251,11664700
2017,6,2936,1,276,25455400
2017,6,2936,1,380,2999410
2017,6,2936,1,410,1468530
2017,6,2936,1,699,4391460
2017,6,2936,1,757,16339600
2017,6,2936,1,826,12648800
2017,6,2936,1,842,10714500
2017,6,2936,2,170,197135
2017,6,2936,2,188,497925
2017,6,2936,2,214,469138
2017,6,2936,2,222,140092
2017,6,2936,2,32,249529
2017,6,2936,2,320,5289980
2017,6,2936,2,340,167657
2017,6,2936,2,558,131681
2017,6,2936,2,591,213791
2017,6,2936,2,604,99000
2017,6,2936,2,76,986166
2017,6,2936,2,842,126768
2017,6,2937,1,156,22115000
2017,6,2937,1,251,2732490
2017,6,2937,1,276,17734500
2017,6,2937,1,32,6905120
2017,6,2937,1,380,7797250
2017,6,2937,1,410,2645160
2017,6,2937,1,699,27314200
2017,6,2937,1,702,1278800
2017,6,2937,1,724,8098750
2017,6,2937,1,842,2250260
2017,6,2937,2,222,644182
2017,6,2937,2,276,12788200
2017,6,2937,2,380,1999930
2017,6,2937,2,699,1794450
2017,6,2937,2,76,3636550
2017,6,2937,2,826,1583000
2017,6,2937,2,842,15520500
2017,6,2938,1,152,610413
2017,6,2938,1,156,17809200
2017,6,2938,1,251,5451160
2017,6,2938,1,276,485299
2017,6,2938,1,458,10135700
2017,6,2938,1,699,1715060
2017,6,2938,1,724,5235310
2017,6,2938,1,76,1036000
2017,6,2938,1,842,1056300
2017,6,2938,2,188,2169820
2017,6,2938,2,32,763651
2017,6,2938,2,76,462217
2017,6,2938,2,842,3289920
2017,6,2939,1,156,2674230
2017,6,2939,1,251,673275
2017,6,2939,1,276,16941100
2017,6,2939,1,380,2238030
2017,6,2939,1,699,17258700
2017,6,2939,1,724,1210500
2017,6,2939,1,757,14137700
2017,6,2939,1,826,1229820
2017,6,2939,1,842,2548760
2017,6,2939,2,842,572294
2017,6,2940,1,124,373184
2017,6,2940,1,152,5367880
2017,6,2940,1,156,3128180
2017,6,2940,1,208,1394640
2017,6,2940,1,251,503291
2017,6,2940,1,276,3985340
2017,6,2940,1,380,762095
2017,6,2940,1,699,454156
2017,6,2940,1,842,11305700
2017,6,2940,2,170,25464
2017,6,2941,1,156,103808000
2017,6,2941,1,348,2902240
2017,6,2941,1,372,5635490
2017,6,2941,1,380,5589210
2017,6,2941,1,458,4014000
2017,6,2941,1,699,22779300
2017,6,2941,1,724,13809900
2017,6,2941,1,842,2210280
2017,6,2941,2,124,6064530
2017,6,2941,2,222,409732
2017,6,2941,2,251,573879
2017,6,2941,2,320,352789
2017,6,2941,2,380,778939
2017,6,2941,2,842,8612900
2017,6,2942,1,156,191112
2017,6,2942,1,276,53455
2017,6,2942,1,392,14242
2017,6,2942,1,699,22792
2017,6,2942,1,842,803298
2017,6,3001,1,156,6711570
2017,6,3001,1,380,1561640
2017,6,3001,1,842,13547600
2017,6,3001,2,724,132459
2017,6,3001,2,842,242096
2017,6,3002,1,208,44590500
2017,6,3002,1,251,177598000
2017,6,3002,1,276,181412000
2017,6,3002,1,372,75654700
2017,6,3002,1,380,30290000
2017,6,3002,1,392,12942800
2017,6,3002,1,40,25794800
2017,6,3002,1,56,30755100
2017,6,3002,1,699,14534400
2017,6,3002,1,724,26324100
2017,6,3002,1,757,92542800
2017,6,3002,1,826,18339900
2017,6,3002,1,842,334749000
2017,6,3002,2,214,1923370
2017,6,3002,2,222,1279700
2017,6,3002,2,251,34736700
2017,6,3002,2,320,2737750
2017,6,3002,2,699,3582730
2017,6,3002,2,818,3368330
2017,6,3002,2,826,2057020
2017,6,3002,2,842,56585200
2017,6,3003,1,156,15773300
2017,6,3003,1,251,2766240
2017,6,3003,1,276,37285300
2017,6,3003,1,32,3060230
2017,6,3003,1,380,4314160
2017,6,3003,1,392,1676730
2017,6,3003,1,410,4042260
2017,6,3003,1,699,28749500
2017,6,3003,1,724,2038710
2017,6,3003,1,757,2954260
2017,6,3003,1,842,13632500
2017,6,3003,2,170,227696
2017,6,3003,2,591,209546
2017,6,3003,2,699,6449840
2017,6,3003,2,76,2400020
2017,6,3003,2,842,525735
2017,6,3004,1,124,152516000
2017,6,3004,1,208,27988700
2017,6,3004,1,251,201349000
2017,6,3004,1,276,513316000
2017,6,3004,1,32,36252200
2017,6,3004,1,372,41367200
2017,6,3004,1,380,142602000
2017,6,3004,1,40,35234300
2017,6,3004,1,56,33605000
2017,6,3004,1,699,32669900
2017,6,3004,1,724,138339000
2017,6,3004,1,752,47585200
2017,6,3004,1,757,142581000
2017,6,3004,1,76,102269000
2017,6,3004,1,826,68544000
2017,6,3004,1,842,648995000
2017,6,3004,2,124,25812200
2017,6,3004,2,152,24512300
2017,6,3004,2,170,84446200
2017,6,3004,2,188,39705000
2017,6,3004,2,214,15695000
2017,6,3004,2,218,62237400
2017,6,3004,2,222,24707000
2017,6,3004,2,251,16085200
2017,6,3004,2,32,12720000
2017,6,3004,2,320,40508700
2017,6,3004,2,340,14452600
2017,6,3004,2,36,33125400
2017,6,3004,2,558,15160400
2017,6,3004,2,591,134820000
2017,6,3004,2,604,29578700
2017,6,3004,2,757,14201600
2017,6,3004,2,76,56017400
2017,6,3004,2,842,266024000
2017,6,3005,1,124,3049210
2017,6,3005,1,156,65806900
2017,6,3005,1,170,4480320
2017,6,3005,1,276,2690910
2017,6,3005,1,392,2657020
2017,6,3005,1,826,3339370
2017,6,3005,1,842,145393000
2017,6,3005,2,842,125083000
2017,6,3006,1,124,2024670
2017,6,3006,1,251,3232850
2017,6,3006,1,276,43572300
2017,6,3006,1,32,1915250
2017,6,3006,1,372,7445670
2017,6,3006,1,380,4323930
2017,6,3006,1,528,21997100
2017,6,3006,1,56,1733300
2017,6,3006,1,724,3551660
2017,6,3006,1,757,2765940
2017,6,3006,1,76,2217860
2017,6,3006,1,842,66226400
2017,6,3006,2,152,4478770
2017,6,3006,2,170,5913520
2017,6,3006,2,218,3911760
2017,6,3006,2,32,1826490
2017,6,3006,2,591,3093170
2017,6,3006,2,604,3221460
2017,6,3006,2,842,50537500
2017,6,3101,1,842,3702360
2017,6,3101,2,188,165108
2017,6,3101,2,214,135758
2017,6,3101,2,218,92022
2017,6,3101,2,320,1362160
2017,6,3101,2,604,261197
2017,6,3101,2,842,4074600
2017,6,3102,1,12,15143800
2017,6,3102,1,152,15644000
2017,6,3102,1,156,151425000
2017,6,3102,1,364,85217700
2017,6,3102,1,414,18005500
2017,6,3102,1,512,7551710
2017,6,3102,1,528,23206000
2017,6,3102,1,56,18196400
2017,6,3102,1,579,20694500
2017,6,3102,1,643,143989000
2017,6,3102,1,780,8990150
2017,6,3102,1,804,10851000
2017,6,3102,1,842,72282300
2017,6,3102,2,152,54056
2017,6,3102,2,170,301410
2017,6,3102,2,188,450311
2017,6,3102,2,218,466953
2017,6,3102,2,604,64259
2017,6,3102,2,84,102598
2017,6,3102,2,842,1888530
2017,6,3103,1,842,877582
2017,6,3104,1,124,23906600
2017,6,3104,1,152,30580100
2017,6,3104,1,156,16109200
2017,6,3104,1,490,2013320
2017,6,3104,1,56,8510890
2017,6,3104,1,643,37356700
2017,6,3104,1,842,15665900
2017,6,3104,2,152,51006
2017,6,3104,2,170,137832
2017,6,3104,2,192,3046480
2017,6,3104,2,218,42626
2017,6,3104,2,842,750787
2017,6,3105,1,152,74731700
2017,6,3105,1,156,51157200
2017,6,3105,1,276,8926820
2017,6,3105,1,376,16295600
2017,6,3105,1,56,6486340
2017,6,3105,1,579,39333900
2017,6,3105,1,643,105751000
2017,6,3105,1,724,11794600
2017,6,3105,1,757,5135510
2017,6,3105,1,842,160234000
2017,6,3105,2,152,23783200
2017,6,3105,2,170,8024160
2017,6,3105,2,188,5552120
2017,6,3105,2,192,4586730
2017,6,3105,2,218,6546400
2017,6,3105,2,276,39805200
2017,6,3105,2,32,19702500
2017,6,3105,2,320,6493830
2017,6,3105,2,604,2461710
2017,6,3105,2,76,24498400
2017,6,3105,2,842,34635800
2017,6,3105,2,858,22949200
2017,6,3201,1,32,12884500
2017,6,3201,1,380,386236
2017,6,3201,1,56,677674
2017,6,3201,1,710,3493140
2017,6,3201,1,76,6890030
2017,6,3201,2,842,47777
2017,6,3202,1,156,356573
2017,6,3202,1,251,919920
2017,6,3202,1,276,2971100
2017,6,3202,1,380,6022520
2017,6,3202,1,528,448531
2017,6,3202,1,699,1503230
2017,6,3202,1,724,2079280
2017,6,3202,1,76,208501
2017,6,3202,1,842,363749
2017,6,3202,2,156,934456
2017,6,3202,2,170,30025
2017,6,3202,2,214,195455
2017,6,3202,2,222,149050
2017,6,3202,2,320,71289
2017,6,3202,2,699,172319
2017,6,3202,2,842,179788
2017,6,3203,1,156,44506000
2017,6,3203,1,208,3150860
2017,6,3203,1,251,1259200
2017,6,3203,1,380,750594
2017,6,3203,1,604,3284130
2017,6,3203,1,699,1744760
2017,6,3203,1,842,3803050
2017,6,3203,2,152,310530
2017,6,3203,2,170,2202560
2017,6,3203,2,218,399955
2017,6,3203,2,222,842669
2017,6,3203,2,276,358504
2017,6,3203,2,320,1149660
2017,6,3203,2,392,1034430
2017,6,3203,2,604,2304940
2017,6,3203,2,76,341310
2017,6,3203,2,792,350300
2017,6,3203,2,842,4610580
2017,6,3204,1,124,5027100
2017,6,3204,1,156,105954000
2017,6,3204,1,251,17732100
2017,6,3204,1,276,28975300
2017,6,3204,1,360,9210230
2017,6,3204,1,392,3826500
2017,6,3204,1,410,9663390
2017,6,3204,1,699,64634100
2017,6,3204,1,724,9010500
2017,6,3204,1,757,16347000
2017,6,3204,1,826,6311680
2017,6,3204,1,842,77091100
2017,6,3204,2,156,8516750
2017,6,3204,2,170,3069780
2017,6,3204,2,214,2409180
2017,6,3204,2,222,4161200
2017,6,3204,2,276,21269700
2017,6,3204,2,32,1363520
2017,6,3204,2,320,3347730
2017,6,3204,2,340,6206400
2017,6,3204,2,344,3702870
2017,6,3204,2,360,4548750
2017,6,3204,2,702,2370450
2017,6,3204,2,710,1699470
2017,6,3204,2,76,6781240
2017,6,3204,2,764,3314820
2017,6,3204,2,792,1372970
2017,6,3204,2,842,48668000
2017,6,3205,1,170,1905710
2017,6,3205,1,276,206622
2017,6,3205,1,604,820290
2017,6,3205,1,699,1857250
2017,6,3205,1,842,11763100
2017,6,3205,2,170,137103
2017,6,3205,2,188,163987
2017,6,3205,2,214,225627
2017,6,3205,2,218,24760
2017,6,3205,2,222,133375
2017,6,3205,2,32,132418
2017,6,3205,2,320,931151
2017,6,3205,2,340,72698
2017,6,3205,2,591,197035
2017,6,3205,2,842,174806
2017,6,3206,1,124,11211200
2017,6,3206,1,156,16888000
2017,6,3206,1,276,15390400
2017,6,3206,1,392,11445200
2017,6,3206,1,724,7560480
2017,6,3206,1,842,394669000
2017,6,3206,2,124,7882780
2017,6,3206,2,152,5006040
2017,6,3206,2,156,24193500
2017,6,3206,2,170,8530480
2017,6,3206,2,188,4554600
2017,6,3206,2,214,7826620
2017,6,3206,2,218,4211760
2017,6,3206,2,222,4664610
2017,6,3206,2,32,6414540
2017,6,3206,2,320,4647480
2017,6,3206,2,410,6701060
2017,6,3206,2,56,170800000
2017,6,3206,2,604,4169030
2017,6,3206,2,699,29272700
2017,6,3206,2,702,8068370
2017,6,3206,2,76,55682200
2017,6,3206,2,842,27757200
2017,6,3207,1,156,1743270
2017,6,3207,1,276,1796600
2017,6,3207,1,380,3669580
2017,6,3207,1,392,1121860
2017,6,3207,1,410,2288540
2017,6,3207,1,724,16075200
2017,6,3207,1,76,1330730
2017,6,3207,1,842,51565300
2017,6,3207,2,170,4946660
2017,6,3207,2,218,1343730
2017,6,3207,2,320,2802720
2017,6,3207,2,604,894149
2017,6,3207,2,842,28942900
2017,6,3208,1,156,7046220
2017,6,3208,1,276,29621900
2017,6,3208,1,380,7896700
2017,6,3208,1,392,12158200
2017,6,3208,1,410,6715300
2017,6,3208,1,724,4805610
2017,6,3208,1,842,320163000
2017,6,3208,2,170,6551950
2017,6,3208,2,188,7112230
2017,6,3208,2,192,2115610
2017,6,3208,2,218,1005010
2017,6,3208,2,32,3177400
2017,6,3208,2,320,4591190
2017,6,3208,2,340,1025870
2017,6,3208,2,591,2128600
2017,6,3208,2,604,2775280
2017,6,3208,2,842,43376700
2017,6,3209,1,276,10278300
2017,6,3209,1,392,3432040
2017,6,3209,1,724,4148550
2017,6,3209,1,842,203223000
2017,6,3209,2,156,583019
2017,6,3209,2,170,608503
2017,6,3209,2,188,913009
2017,6,3209,2,192,1320720
2017,6,3209,2,218,609561
2017,6,3209,2,222,2258210
2017,6,3209,2,320,2397760
2017,6,3209,2,340,645373
2017,6,3209,2,528,765740
2017,6,3209,2,558,648746
2017,6,3209,2,591,4068030
2017,6,3209,2,699,562277
2017,6,3209,2,76,523939
2017,6,3209,2,842,33048100
2017,6,3210,1,276,572844
2017,6,3210,1,380,1019240
2017,6,3210,1,392,219725
2017,6,3210,1,528,198963
2017,6,3210,1,56,301113
2017,6,3210,1,724,279472
2017,6,3210,1,757,212626
2017,6,3210,1,826,451064
2017,6,3210,1,842,11875400
2017,6,3210,2,170,63048
2017,6,3210,2,214,18940
2017,6,3210,2,320,22936
2017,6,3210,2,842,853673
2017,6,3211,1,156,53765
2017,6,3211,1,724,2769360
2017,6,3211,1,764,468582
2017,6,3211,1,842,1509560
2017,6,3211,2,842,11609
2017,6,3212,1,124,1237820
2017,6,3212,1,156,2132310
2017,6,3212,1,251,1320390
2017,6,3212,1,276,23890100
2017,6,3212,1,380,1883960
2017,6,3212,1,392,4312020
2017,6,3212,1,490,885592
2017,6,3212,1,842,36921900
2017,6,3212,2,170,543353
2017,6,3212,2,188,141895
2017,6,3212,2,218,191229
2017,6,3212,2,222,592556
2017,6,3212,2,32,148961
2017,6,3212,2,320,739462
2017,6,3212,2,340,143576
2017,6,3212,2,558,475261
2017,6,3212,2,591,662266
2017,6,3212,2,842,3185530
2017,6,3213,1,156,1587810
2017,6,3213,1,251,194641
2017,6,3213,1,276,101573
2017,6,3213,1,380,120004
2017,6,3213,1,490,80215
2017,6,3213,1,724,119865
2017,6,3213,1,826,35360
2017,6,3213,1,842,577396
2017,6,3213,2,152,208775
2017,6,3213,2,170,30495
2017,6,3213,2,188,124216
2017,6,3213,2,214,73620
2017,6,3213,2,222,166581
2017,6,3213,2,320,436403
2017,6,3213,2,340,275775
2017,6,3213,2,558,188054
2017,6,3213,2,591,32046
2017,6,3213,2,842,1224150
2017,6,3214,1,156,5765800
2017,6,3214,1,251,11120000
2017,6,3214,1,276,16247500
2017,6,3214,1,380,5327100
2017,6,3214,1,392,6457560
2017,6,3214,1,410,2546510
2017,6,3214,1,724,3794840
2017,6,3214,1,757,2725420
2017,6,3214,1,826,2502050
2017,6,3214,1,842,175413000
2017,6,3214,2,188,3341630
2017,6,3214,2,192,1515140
2017,6,3214,2,222,1336620
2017,6,3214,2,320,5215970
2017,6,3214,2,340,1090620
2017,6,3214,2,558,1527810
2017,6,3214,2,591,3204290
2017,6,3214,2,842,37311100
2017,6,3215,1,156,9625410
2017,6,3215,1,276,19434900
2017,6,3215,1,360,12729400
2017,6,3215,1,376,3471380
2017,6,3215,1,392,10420800
2017,6,3215,1,410,3471340
2017,6,3215,1,490,4038650
2017,6,3215,1,56,2924950
2017,6,3215,1,724,5784650
2017,6,3215,1,757,11681100
2017,6,3215,1,826,7857030
2017,6,3215,1,842,128512000
2017,6,3215,2,152,503052
2017,6,3215,2,156,574133
2017,6,3215,2,170,1027630
2017,6,3215,2,188,838248
2017,6,3215,2,214,713725
2017,6,3215,2,218,1507240
2017,6,3215,2,222,3312320
2017,6,3215,2,320,4209100
2017,6,3215,2,340,1114120
2017,6,3215,2,558,413409
2017,6,3215,2,604,408789
2017,6,3215,2,76,2139580
2017,6,3215,2,842,13397000
2017,6,3301,1,124,2392910
2017,6,3301,1,156,11953500
2017,6,3301,1,251,7712170
2017,6,3301,1,276,1793990
2017,6,3301,1,32,4528770
2017,6,3301,1,360,8468060
2017,6,3301,1,380,2004030
2017,6,3301,1,604,3012330
2017,6,3301,1,699,8453640
2017,6,3301,1,704,1708780
2017,6,3301,1,724,4215080
2017,6,3301,1,76,6248920
2017,6,3301,1,842,34797600
2017,6,3301,2,124,4016060
2017,6,3301,2,276,18464300
2017,6,3301,2,372,11544600
2017,6,3301,2,528,9391470
2017,6,3301,2,826,5865700
2017,6,3301,2,842,95884500
2017,6,3302,1,188,23201400
2017,6,3302,1,372,1201130000
2017,6,3302,1,842,301115000
2017,6,3302,1,858,95283400
2017,6,3302,2,152,2811250
2017,6,3302,2,170,45421600
2017,6,3302,2,188,10772100
2017,6,3302,2,214,7558140
2017,6,3302,2,218,8556540
2017,6,3302,2,222,4810260
2017,6,3302,2,320,36138100
2017,6,3302,2,340,10466900
2017,6,3302,2,372,6452160
2017,6,3302,2,558,3458180
2017,6,3302,2,591,2530300
2017,6,3302,2,604,12249800
2017,6,3302,2,76,6732510
2017,6,3302,2,842,17787100
2017,6,3302,2,858,5678220
2017,6,3302,2,862,6757790
2017,6,3303,1,170,16309900
2017,6,3303,1,251,78468000
2017,6,3303,1,380,18840900
2017,6,3303,1,724,41855700
2017,6,3303,1,752,4151660
2017,6,3303,1,757,5147350
2017,6,3303,1,826,20139800
2017,6,3303,1,842,61235000
2017,6,3303,2,152,7350100
2017,6,3303,2,188,6704890
2017,6,3303,2,214,1510580
2017,6,3303,2,222,5379820
2017,6,3303,2,320,36433600
2017,6,3303,2,558,4527310
2017,6,3303,2,842,58521800
2017,6,3304,1,124,21667100
2017,6,3304,1,156,43580000
2017,6,3304,1,170,35028500
2017,6,3304,1,251,82866900
2017,6,3304,1,276,12926100
2017,6,3304,1,32,11604800
2017,6,3304,1,380,24261200
2017,6,3304,1,410,7541280
2017,6,3304,1,616,16582100
2017,6,3304,1,724,21998000
2017,6,3304,1,76,22990600
2017,6,3304,1,826,9479330
2017,6,3304,1,842,226539000
2017,6,3304,2,124,7022890
2017,6,3304,2,152,9271670
2017,6,3304,2,170,10640500
2017,6,3304,2,188,7065670
2017,6,3304,2,214,3593660
2017,6,3304,2,222,3588420
2017,6,3304,2,32,6894020
2017,6,3304,2,320,23840300
2017,6,3304,2,604,4882400
2017,6,3304,2,842,180504000
2017,6,3305,1,124,7020580
2017,6,3305,1,156,2512820
2017,6,3305,1,170,7793910
2017,6,3305,1,251,6097050
2017,6,3305,1,276,5114720
2017,6,3305,1,376,1701850
2017,6,3305,1,380,11384300
2017,6,3305,1,616,2454190
2017,6,3305,1,724,14125700
2017,6,3305,1,76,5042390
2017,6,3305,1,842,56957600
2017,6,3305,2,152,49458900
2017,6,3305,2,170,43621900
2017,6,3305,2,188,11367400
2017,6,3305,2,218,10420000
2017,6,3305,2,222,13553800
2017,6,3305,2,276,7327260
2017,6,3305,2,32,77705700
2017,6,3305,2,320,27382000
2017,6,3305,2,340,13524900
2017,6,3305,2,558,11916300
2017,6,3305,2,591,10453600
2017,6,3305,2,604,44414400
2017,6,3305,2,76,19571400
2017,6,3305,2,842,342078000
2017,6,3306,1,156,2363240
2017,6,3306,1,170,6576330
2017,6,3306,1,276,2168280
2017,6,3306,1,372,3855190
2017,6,3306,1,724,6817340
2017,6,3306,1,76,8471890
2017,6,3306,1,826,2069510
2017,6,3306,1,842,29045000
2017,6,3306,2,124,11931800
2017,6,3306,2,152,9035220
2017,6,3306,2,170,22647900
2017,6,3306,2,188,7289740
2017,6,3306,2,214,3761250
2017,6,3306,2,276,14774400
2017,6,3306,2,32,4915970
2017,6,3306,2,320,4851260
2017,6,3306,2,340,3838660
2017,6,3306,2,591,4938520
2017,6,3306,2,604,11521100
2017,6,3306,2,76,19266500
2017,6,3306,2,842,202356000
2017,6,3307,1,124,11807100
2017,6,3307,1,152,2652320
2017,6,3307,1,156,10914400
2017,6,3307,1,170,3732190
2017,6,3307,1,251,4359610
2017,6,3307,1,276,12809400
2017,6,3307,1,32,22078000
2017,6,3307,1,616,3369620
2017,6,3307,1,724,5784430
2017,6,3307,1,76,4768030
2017,6,3307,1,764,1818630
2017,6,3307,1,826,5378260
2017,6,3307,1,842,84238500
2017,6,3307,2,124,16243200
2017,6,3307,2,152,19170900
2017,6,3307,2,170,15591000
2017,6,3307,2,188,7990860
2017,6,3307,2,218,5830430
2017,6,3307,2,222,5400590
